id,name,price,category,sku,multi pack,image,url,product,rsp,brand,size,product_code,Retail Ean,vat_rate,description,description_bullets,ingredients_description,other_info,cleaned_name,original_name,multipack,is_multipack,slug
820862-1,Monster Energy Drink Mango Loco 4 x 500ml PM 5.49 ,18.49,Grocery > Soft Drinks > Energy and Health Drinks,820862.0,500ml × 6 × 1,https://www.bestwaywholesale.co.uk/img/products/250/2/5061013942362.jpg,https://www.bestwaywholesale.co.uk/product/820862-1,"Carbonated Fruit Energy Drink with Taurine, Caffeine, L-Carnitine, Inositol and B Vitamins with Sugars and Sweetener.",£5.49,Monster,500ml,820862.0,5061013942362.0,Standard,"On the eve of October 31st each year friends and family gather to celebrate ""Dia de Los Muertos"". Marigolds, mysticism and memories combined with food and drink entice the souls of the departed to join the party. Mango Loco is a heavenly blend of exotic juice flavours certain to attract even the most stubborn spirit. Crazy good taste with just enough of that Monster magic to keep the party going for days…",[],"Carbonated Water, Fruit Juices from Concentrate (15%) (White Grape, Mango, Guava, Apple, Pineapple, Passion Fruit, Apricot, Peach, Orange, Lemon), Sucrose, Glucose Syrup, Acid (Citric Acid), Taurine (0.4%), Acidity Regulators (Potassium Citrates, Sodium Citrates), Flavourings, Maltodextrin, Preservatives (Potassium Sorbate, Sodium Benzoate), Caffeine (0.03%), Vitamins (B3, B6, B2, B12), Stabilisers (Xanthan Gum, Sodium Alginate), Sweetener (Sucralose), L-Carnitine L-Tartrate (0.004%), Sodium Chloride, Inositol (0.002%), Colour (Carotenes), Vegetable Oils (Coconut, Rapeseed), Modified Starch","['Contains Sweeteners', ""Recycling Info: Recycle with bags at large supermarket - Don't recycle at home Pack""]",Monster Energy Drink Mango Loco,Monster Energy Drink Mango Loco 4 x 500ml PM 5.49 ,"{'count': 4, 'size': 500.0, 'unit': 'ml', 'format': '4x500ml'}",True,monster-energy-drink-mango-loco
823093-1,Boost Isotonic Sport Mixed Berry 500ml,6.19,Grocery > Soft Drinks > Energy and Health Drinks,823093.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/7/5000382123637.jpg,https://www.bestwaywholesale.co.uk/product/823093-1,"Isotonic Mixed Berry Flavour Soft Drink with Added B Vitamins, Sugars and Sweeteners",£0.89,Boost,500ml,823093.0,5000382123637.0,Standard,"A hydration hit to energise every workout, match or game.Rehydrate. Refuel. Recharge.","['Boost Hydration', 'Boost Performance', 'Added Electrolytes = Enhanced Hydration']","Water, Glucose-Fructose Syrup, Acid (Citric Acid), Acidity Regulator (Sodium Citrate), Vegetable and Plant Concentrates (Carrot and Hibiscus), Flavourings, Preservatives (Dimethyl Dicarbonate, Potassium Sorbate, Sodium Benzoate), Sweeteners (Aspartame, Acesulfame K), Vitamins (Niacin, Pantothenic Acid, Vitamin B6, Vitamin B12)","['Contains Sweeteners', 'Please Recycle Me', 'Please remove sleeve before recycling', 'Pack Type: Plastic Bottle']",Boost Isotonic Sport Mixed Berry,Boost Isotonic Sport Mixed Berry 500ml,,False,boost-isotonic-sport-mixed-berry
823924-1,Red Bull Energy Drink Red Edition 250ml PM 1.65,9.89,Grocery > Soft Drinks > Energy and Health Drinks,823924.0,250ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/5/90457975.jpg,https://www.bestwaywholesale.co.uk/product/823924-1,Energy Drink with the taste of Watermelon,£1.65,Red Bull,250ml,823924.0,9002490280390.0,Standard,Niacin and vitamin B6 contribute to the reduction of tiredness and fatigue as well as to normal energy-yielding metabolism.,"['Vitalizes body and mind®', 'Pasteurised']","Water, Sucrose, Glucose, Acid (Citric Acid), Carbon Dioxide, Taurine (0.4%), Acidity Regulator (Sodium Citrates), Caffeine (0.03%), Vitamins (Niacin, Pantothenic Acid, B6, B12), Flavourings, Colours (Anthocyanins, Riboflavins)",['Pack Type: Can'],Red Bull Energy Drink Red Edition,Red Bull Energy Drink Red Edition 250ml PM 1.65,,False,red-bull-energy-drink-red-edition
823255-1,Pringles Texas BBQ Sharing Crisps 6 x 165g PMP 2.99,7.89,Grocery > Crisps and Snacks > Tubes,823255.0,165g × 6 × 1,https://www.bestwaywholesale.co.uk/img/products/250/0/5053990178490.jpg,https://www.bestwaywholesale.co.uk/product/823255-1,Texas Barbecue Sauce Flavour Savoury Snack.,£2.99,Pringles,165g,823255.0,5053990178490.0,Standard,,['Suitable for Vegetarians'],"Dehydrated Potatoes, Sunflower Oil,WheatFlour, Corn Flour, Rice Flour, Barbecue Seasoning (Sugar, Lactose {Milk}, Salt, Onion Powder, Flavour Enhancers {Monosodium Glutamate, Disodium 5'-Ribonucleotides}, Tomato Powder, Paprika Powder, Yeast Extract, Flavourings, Smoke Flavourings, Carob Powder, Acidity Regulator {Sodium Diacetate}, Acids {Malic Acid, Citric Acid}, Garlic Powder, Corn Starch, Colour {Paprika Extract}, Maltodextrin), Maltodextrin, Emulsifier (E471), Salt, Colour (Annatto Norbixin)","['Contains Milk', 'Contains Wheat', 'May Contain Soya', 'Recycling Info: Recycle Lid', 'Recycling Info: Recycle Tube', ""Recycling Info: Don't Recycle Seal"", 'See pringles.com/recycle for further recycling guidance', 'Pack Type: Cylinder']",Pringles Texas Bbq Sharing Crisps,Pringles Texas BBQ Sharing Crisps 6 x 165g PMP 2.99,"{'count': 6, 'size': 165.0, 'unit': 'g', 'format': '6x165g'}",True,pringles-texas-bbq-sharing-crisps
812224-1,Vimto 500ml,8.85,Grocery > Soft Drinks > Small Bottles,812224.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/2/5010438020582.jpg,https://www.bestwaywholesale.co.uk/product/812224-1,"Mixed fruit juice drink with flavourings, sugar and sweeteners.",£1.25,Vimto,500ml,812224.0,5010438020582.0,Standard,,['Suitable for vegetarians'],"Water, Fruit Juices from Concentrate 5% (Grape, Blackcurrant, Raspberry), Sugar, Acid (Citric Acid), Vimto Flavouring (including Natural Extracts of Fruits, Herbs,Barley Maltand Spices), Colouring Food (Concentrates of Carrot, Hibiscus), Preservatives (Potassium Sorbate, Sodium Benzoate), Natural Flavouring, Antioxidant (Ascorbic Acid), Sweeteners (Sucralose, Acesulfame K), Acidity Regulator (Sodium Citrate)","['Contains Barley', 'Cap On - Recycle', '100% Recyclable', 'Enjoy to the last drop & recycle', 'Pack Type: Plastic Bottle']",Vimto,Vimto 500ml,,False,vimto
819364-1,Irn Bru 2 Litre,6.25,Grocery > Soft Drinks > 2 and 3 Ltr Bottles,819364.0,2Ltr × 6 × 1,https://www.bestwaywholesale.co.uk/img/products/250/1/5000382121831.jpg,https://www.bestwaywholesale.co.uk/product/819364-1,Sparkling Flavoured Soft Drink with Sugar and Sweeteners,£1.69,Irn-Bru,2Ltr,819364.0,5000382121831.0,Standard,Let's just agree it tastes phenomenal!,['Original and Best'],"Carbonated Water, Sugar, Acid (Citric Acid), Flavourings (including Caffeine, Ammonium Ferric Citrate & Quinine), Sweeteners (Aspartame, Acesulfame K), Preservative (E211), Colours (Sunset Yellow FCF, Ponceau 4R)","['Contains Sweeteners', 'Recycling Info: Recycle Pack', 'Please recycle', 'Our bottles and caps are 100% recyclable', 'Pack Type: Plastic Bottle']",Irn Bru 2 Litre,Irn Bru 2 Litre,,False,irn-bru-2-litre
826939-1,Walkers Ready Salted Sharing Crisps 70g PMP 1.35 RRP,13.89,Grocery > Crisps and Snacks > Single Large,826939.0,70g × 18 × 1,https://www.bestwaywholesale.co.uk/img/products/250/8/5000328036588.jpg,https://www.bestwaywholesale.co.uk/product/826939-1,Ready Salted Potato Crisps,£1.35,Walkers,70g,826939.0,5000328036588.0,Standard,"- Case of Walkers Ready Salted Crisps 70g, Price Marked at £1.35 RRP- To help increase crisps and snacks sales, maximise availability during the afternoon and evenings, by ranging in sharing stands next to beverages, within your beer, wine and spirts aisle and within counter top snack units- Our Walkers Ready Salted Crisps are recommended for stocking in Cafés & Pubs- Walkers Crisps are made with 100% Great British Potatoes- Suitable for Vegetarians- Contains no MSG or Artificial Colours","['No Added MSG or Artificial Colours', 'Fresh Taste Guaranteed', '100% Quality Ingredients', 'We use sustainably sourced British potatoes', 'Suitable for Vegetarians', '100% Great British Potatoes']","Potatoes, Vegetable Oils (Sunflower, Rapeseed, in varying proportions), Salt, Antioxidants (Rosemary Extract, Ascorbic Acid, Tocopherol Rich Extract, Citric Acid).","['May Contain Celery', 'May Contain Cereals Containing Gluten', 'May Contain Milk', 'May Contain Mustard', 'May Contain Wheat', 'May Contain Barley', 'May Contain Soya', 'Free From Artificial Colours', 'Free From Added MSG', 'Country of Origin United Kingdom', 'Find out how you can recycle this packet in store at walkers.co.uk/recycle.', 'Pack Type: Bag']",Walkers Ready Salted Sharing Crisps Rrp,Walkers Ready Salted Sharing Crisps 70g PMP 1.35 RRP,,False,walkers-ready-salted-sharing-crisps-rrp
816848-1,Pot Noodle Standard Pot Chicken and Mushroom 90 g ,9.99,Grocery > Ready Meals > Pot Noodles,816848.0,9pot × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/full/upl/816848.jpg,https://www.bestwaywholesale.co.uk/product/816848-1,816848,£1.49,Pot Noodle,9pot,816848.0,8720182695505.0,Exempt,"Hungry but short on time? For a classic flavour combination, try Standard Pot Noodle Chicken & Mushroom from the nation's favourite instant noodle brand*. It's our classic noodles in a chicken and mushroom flavour sauce with vegetables and a little sachet of soy sauce. Sounds delicious, right? Plus, it's dead easy to make and it only takes 4 minutes, so even if you aren't a master chef, you can make it. If you're hungry and looking for a quick, convenient and tasty solution, we've got the noodles for you. Stir it up! How to make it yourself? It's simple and quick. Rip off the lid. Whip out the sachet. Add boiling water to fill level and re-cover with the lid. Leave alone for 2 minutes, then give it a stir before leaving for another 2 minutes. Finally, give it another stir as you add the pot noodle flavour sachet and dig in! Make sure to seize your opportunity and strike while the pot's hot - do not reheat. Don't forget to recycle the packaging - the lid and pot are both recyclable. Both cleverly convenient and deviously delicious, our mushroom and chicken noodles have none of that artificial colour or preservative stuff and are suitable for vegetarians. Eat them up with NO worries. *Nielsen Retail Measurement Service for the Mini Meals - Pot snacks segment for the 52-week period ending 16/08/2022.","[""Be legendary, never chicken out and make your wildest dreams mushroom into reality with Standard Pot Noodle Chicken & Mushroom, from the nation's favourite instant noodle brand*"", ""Chicken & Mushroom - it's a classic flavour combination, now in a delicious pot noodle"", 'A quick, filling and tasty snack pot ready in just 4 minutes - helping you stir it up!', 'Standard Pot Noodle Chicken & Mushroom has none of those artificial colours or preservatives and is suitable for vegetarians. Plus, the lid and pot are both recyclable', 'Add boiling water to fill level, re-cover with lid and leave alone for 2 minutes. Stir in the pot noodle sachet and wait 2 more minutes, then grab a fork, give it a good stir and dig in!', 'These delicious instant noodles come in a standard 90 g pot. Standard Pot Noodle left you wanting more? Try our larger King Pots!']","Dried noodles (66%) [WHEAT flour (contains calcium carbonate, iron, niacin, thiamin), sunflower oil, salt, firming agents (potassium carbonates, sodium carbonates)], maltodextrin, WHEAT flour, sweetcorn, potassium chloride, flavour enhancers (monosodium glutamate, disodium inosinate, disodium guanylate), flavourings (contain MILK), sugar, skimmed MILK powder, palm fat, onion powder1, salt, yeast extract, yeast powder (contains WHEAT, BARLEY), mushrooms (0.3%), herbs (chives1, sage1), potato starch, mushroom juice concentrate (maltodextrin, mushroom juice concentrate), acid (citric acid). Sauce sachet (4%): Soy sauce [water, SOY, salt, molasses, sugar, WHEAT flour, acid (acetic acid)]. May contain other cereals containing gluten, egg, celery and mustard","['Country of Origin United Kingdom', 'United Kingdom']",Pot Noodle Standard Pot Chicken and Mushroom,Pot Noodle Standard Pot Chicken and Mushroom 90 g ,,False,pot-noodle-standard-pot-chicken-and-mushroom
824889-1,Monster Ultra Fiesta Mango Energy Drink 500ml PM 1.65,9.69,Grocery > Soft Drinks > Energy and Health Drinks,824889.0,500ml × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/1/5061013949941.jpg,https://www.bestwaywholesale.co.uk/product/824889-1,"Carbonated Mango Flavour Energy Drink with Taurine, Ginseng, Caffeine, L-Carnitine and B Vitamins with Sweeteners",£1.65,Monster,500ml,824889.0,5061013949941.0,Standard,"Sleep later, cause tonight we're going to fiesta like there's no mañana!Ultra Fiesta celebrates the nights that turn into mornings and the friends we now call familia.Zero sugar Ultra Fiesta blends juicy mango flavour into the Ultra we love finished-off with a full load of our Monster Energy blend.!De nada!Unleash the Ultra Beast!","['This product is GMO free', 'This product is gluten free', 'This product is allergen free', 'Taurine + Zero Sugar + L-Carnitine']","Carbonated Water, Acid (Citric Acid), Flavour Enhancer (Erythritol), Taurine (0.4%), Acidity Regulator (Sodium Citrates), Flavourings, Panax Ginseng Root Extract (0.08%), Preservatives (Sorbic Acid, Benzoic Acid), Sweeteners (Sucralose, Acesulfame K), Caffeine (0.03%), Colours (Carotenes, Anthocyanins), L-Carnitine L-Tartrate (0.015%), Vitamins (B3, B5, B6, B12), Inositol","['Free From Celery', 'Free From Cereals Containing Gluten', 'Free From Crustaceans', 'Free From Eggs', 'Free From Fish', 'Free From Lupin', 'Free From Milk', 'Free From Molluscs', 'Free From Mustard', 'Free From Nuts', 'Free From Peanuts', 'Free From Sulphur Dioxide/Sulphites', 'Free From Soya', 'Free From Sesame', 'Free From Genetically Modified Ingredients', 'Contains Sweeteners', 'Recycling Info: Recycle Pack', 'Pack Type: Can']",Monster Ultra Fiesta Mango Energy Drink,Monster Ultra Fiesta Mango Energy Drink 500ml PM 1.65,,False,monster-ultra-fiesta-mango-energy-drink
823111-1,Rubicon Still Mango Juice Drink 1 Litre,10.49,Grocery > Soft Drinks > Tetra,823111.0,1Ltr × 12 × 1,https://www.bestwaywholesale.co.uk/img/products/250/9/5000382124009.jpg,https://www.bestwaywholesale.co.uk/product/823111-1,Mango Juice Drink with Sugars & Sweeteners,£1.59,Rubicon,1Ltr,823111.0,5000382124009.0,Standard,Spread your wings and let us broaden your horizons as you discover the best authentic flavours from around the world.,"['Made with the Finest Handpicked Mangoes', 'Rich in Vitamin C', 'Not from Concentrate', 'Made with Real Fruit Juice', 'Suitable for Vegans']","Water, Mango Purée (16%), Sugar, Fructose, Acid (Citric Acid), Stabilisers (Guar Gum, Xanthan Gum), Flavourings, Vitamin C, Sweeteners (Sucralose, Acesulfame K)","['Contains Sweeteners', 'Flatten / Cap On - Recycle at Recycling Point - Check Home Collections', 'Pack Type: Carton']",Rubicon Still Mango Juice Drink 1 Litre,Rubicon Still Mango Juice Drink 1 Litre,,False,rubicon-still-mango-juice-drink-1-litre
